File,Title,Artist,Release,Duration,BPM,Ratio Bars in 4,Time Signature,Genre,MusicBrainz Id,Acoustid Id
0577_battlefieldmainversion,Battlefield,Jordin Sparks,Now That's What I Call Music! 32,238.631,72,100.0,4|4,Pop,4d7005cb-b81e-41f8-a2f4-472cd7e8d5ef,54d6b4c6-6e87-45db-a3b2-15835d9e66e4
0578_bealright,Be Alright,Justin Bieber,Believe,189.949,107,100.0,4|4,Pop,c5445bb1-f35d-4c9a-b536-0424737a06a1,79f6c3d1-c7db-4ecb-b02e-f48e200f1132
0579_beatitstudioversion,Beat It,Fall Out Boy feat. John Mayer,Now That's What I Call Music! 28,226.448,150,100.0,4|4,Rock,8c3924bc-ade2-4cad-b09f-68caf2c4faa0,b9b6237f-11d1-4c9d-88d3-96b32e39e95f
0580_beautiful,Beautiful,Christina Aguilera,The Best of Now That's What I Call Music! 10th Anniversary,238.84,76,100.0,4|4,Pop,77fba263-80bc-4233-9694-210567d5c947,87dffea9-8401-451b-b4d6-d0d7682159c9
0581_beautifulcarlyrae,Beautiful,Carly Rae Jepsen with Justin Bieber,Kiss,198.289,104,93.97590361,4|4,Pop,adf2c8f6-fedf-4438-882f-fdcdeacfa485,e86b6f65-efb9-4302-b1d4-bf5d9c6c632b
0582_beautifulday,Beautiful Day,U2,The Best of Now That's What I Call Music! 10th Anniversary,245.795,136,100.0,4|4,Alternative,809e8321-9e38-4ebf-b467-1cb6d85f5076,0d8d6a78-ca27-424e-bf1f-8def92c0fdad
0583_beautifulgirls,Beautiful Girls,Sean Kingston,Now That's What I Call Music! 26,224.225,130,100.0,4|4,Pop,bd29e5fa-e71b-4d69-8783-c9945c25c3a0,a6e980bc-b5bc-4abe-b5e4-f90e2be858a6
0585_beautyandabeat,Beauty and a Beat,Justin Bieber feat. Nicki Minaj,Believe,228.33,128,100.0,4|4,Pop,1b81c17f-8e3b-4cd5-8714-7a44f76b58ed,17743786-7a16-41d2-a11a-9a042f30284f
0586_bed,Bed,J. Holiday,Now That's What I Call Music! 26,228.931,128,100.0,4|4,Hip-Hop,1095ff80-0487-4be0-9061-c04e28b0efa5,c734cf69-a9b2-4a2a-a9c1-b3623b13e0cc
0587_bedrock,Bedrock,Young Money feat. Lloyd,Now That's What I Call Music! 33,289.091,74,98.86363636,4|4,Hip-Hop,18fb72d5-6d29-4eb6-85ae-5fe213e03c8c,f327ec85-ec5f-4966-a0b0-aa65f2920b15
0588_believe,Believe,Justin Bieber,Believe,222.552,80,100.0,4|4,Pop,96b5de6e-b5c0-4750-91dd-1df5831ed9b3,895a550a-3f6a-485a-b2d7-0892a6913f13
0589_bestieverhad,Best I Ever Had,Drake,Now That's What I Call Music! 32,256.776,81,100.0,4|4,Hip-Hop,52351437-7209-4879-9cdb-3bcd64a5b7de,d393d1d0-8fd7-4f32-a2a7-8de5164e6951
0590_betterintime,Better in Time,Leona Lewis,Now That's What I Call Music! 29,233.794,82,100.0,4|4,Pop,f98ede27-e3e2-4ea3-bcd6-e29e4ae5cc0a,30dcbd1c-0c8f-471b-a19e-6f7724b257bf
0591_biggirlsdontcry,Big Girls Don't Cry (Personal),Fergie,Now That's What I Call Music! 26,254.553,113,100.0,4|4,Pop,fde39e80-92dc-4244-a8a6-32567fec0ccc,dec6fa90-6e83-4835-b8dd-17ee73d61280
0592_blameit,Blame It (The New Devices remix),Jamie Foxx feat. T-Pain,Now That's What I Call Club Hits,255.076,125,100.0,4|4,Dance/Electronic,b4bd373e-153d-4c87-b4a0-22a037e2c1be,f1cc83af-23b1-44c4-976e-317e08b1ce01
0593_blameitradioedit,Blame It (radio edit),Jamie Foxx,Now That's What I Call Music! 31,261.403,88,100.0,4|4,Hip-Hop,06594490-6191-485c-afff-3f268c5956e7,882b34a1-76e6-4b5e-a498-f4c2909af5e1
0594_bleedinglove,Bleeding Love,Leona Lewis,Now That's What I Call Music! 28,238.004,104,100.0,4|4,Pop,9f887927-d49b-4740-bde0-ca52209c1609,002df49b-53d7-499e-8eba-9222c8cb4945
0595_blonde,Blonde,Bridgit Mendler,Hello My Name Is...,189.217,90,100.0,4|4,Pop,bdbd6b1c-38f3-4f9e-8a8a-78de3f7b2c2a,7138749d-688d-4cc7-b05f-d170c95f9178
0596_bonbon,"Bon, Bon",Pitbull,Ultra Dance 12,186.838,127,100.0,4|4,Dance/Electronic,49e80ee4-42b5-4caa-b9c4-5ca758353f5e,fb412534-f892-4b20-8338-7acfcba7ca93
0597_boomboomguetta,Boom Boom Guetta (David Guetta's electro hop remix),The Black Eyed Peas,Now That's What I Call Club Hits,239.703,128,100.0,4|4,Hip-Hop,0bad4b7a-86cd-4781-ba3e-a0556ebc8b3b,20c98d1c-1260-4e77-9d8f-1e90f0e0ac91
0598_boomboompow,Boom Boom Pow (radio edit),The Black Eyed Peas,Now That's What I Call Music! 31,217.035,130,100.0,4|4,Hip-Hop,319e6295-7ba1-4d0a-b9a4-00de8a16b4dc,0b66a3b6-40ea-4af7-81d8-62c785f5158f
0599_boyfriend,Boyfriend,Justin Bieber,Believe,171.622,97,98.52941176,4|4,Pop,3891874d-82cd-4ca6-bbbb-984b4f9b881d,0e8aaad2-fbfe-4365-a7be-673b56d98176
0600_breakeven,Breakeven,The Script,Now That's What I Call Music! 34,255.521,94,100.0,4|4,Pop,3327438f-162b-49ac-97d7-a857b1410841,7e5bcec3-cfbe-4155-bad0-aa1f29605858
0602_breaktheice,Break the Ice,Britney Spears,Now That's What I Call Music! 28,193.322,117,100.0,4|4,Pop,82c676c5-5f4c-474e-a069-93d811cef741,e8f9e0b5-b764-4b0d-8357-24f2c43e7aad
0603_breaktheicejasonnevinsmix,Break the Ice (Jason Nevins remix),Britney Spears,Ultra Dance 10,248.148,126,100.0,4|4,Dance/Electronic,ed0def74-4309-4fa8-9ab8-171cbf796c82,e7d34382-6c7e-4eaa-b15e-252267b31203
0604_bustitbabypart2,"Bust It Baby, Part 2",Plies feat. Ne-Yo,Ultra Dance 10,231.127,79,100.0,4|4,Hip-Hop,cf7138ec-670f-43f7-9648-7d47a9c7a124,312574ee-cdf2-4694-951a-acfd9d098ea4
0607_cantholdus,Can't Hold Us,Macklemore & Ryan Lewis,The Heist,258.789,73,100.0,4|4,Hip-Hop,25a2c3cc-0383-461a-a813-d22318df4b0f,fd522917-8f70-4c8c-95ab-9844397db7f3
0608_canttellmenothing,Can't Tell Me Nothing,Kanye West,Now That's What I Call Music! 26,270.972,80,100.0,4|4,Hip-Hop,4efea515-d670-4715-b99c-71df72f980fa,794eab5c-e81b-47b7-bb79-1759de72b1be
0609_carryon,Carry On,fun.,Some Nights,278.737,104,100.0,4|4,Alternative,c594e4e0-b3ea-4c4c-a647-e1f0d5c8739b,76537712-fba6-44a6-b364-eff698d89466
0610_castle,Castle,Macklemore & Ryan Lewis,The Heist,258.318,120,100.0,4|4,Hip-Hop,809d2389-e8b5-4688-9b6f-9c91c810fce4,6219250e-48d5-45c1-8ffb-6c5a99a5d81d
0611_catchingfeelings,Catching Feelings,Justin Bieber,Believe,235.023,88,100.0,4|4,Pop,552827c1-1081-4260-a5c8-35a3c8f107ea,e88fdd6c-a634-4018-b49a-d91013fd43d7
0613_celebrationbennybenassi,Celebration (Benny Benassi remix),Madonna,Ultra Dance 11,313.301,129,100.0,4|4,Dance/Electronic,6121f7eb-cbf0-489f-af7a-a23f42181fef,9cbc8fe1-ed46-4b13-bc5c-1ee01be8434a
0614_cinema,Cinema (Feat. Gary Go) [Extended Mix],Benny Benassi,Ultra Dance 13,247.834,128,100.0,4|4,Dance/Electronic,3498307d-8fac-3f08-a9c5-e9e747b89eb3,2cdef410-eec5-4a77-b1dd-16193f6eab44
0615_circus,Circus,Britney Spears,Ultra Dance 11,186.629,115,100.0,4|4,Dance/Electronic,d0f7da4c-37b8-4532-a8bb-c7bea6beaabf,9b00379c-2bb4-44ea-a317-9112f0d57d6f
0616_citygirl,City Girl,Tegan and Sara,If It Was You,239.912,69,100.0,4|4,Pop,c5756b64-5d41-4796-bd24-f777d4d2a901,e636ab95-08df-44cf-85cb-0ddd5911a6fe
0617_citylights,City Lights,Bridgit Mendler,Hello My Name Is...,240.749,84,100.0,4|4,Pop,8897a5fc-cf15-48ce-8940-315e95322d49,b24b5447-39ea-419a-8a6f-f621603d8594
0618_clocks,Clocks (edit),Coldplay,Clocks 3CD Dutch EP,249.481,131,100.0,4|4,Alternative,39f41b84-ee17-4c97-9d9d-6542125bfe2a,6222d0f4-3e53-48fc-afe2-20d527d1856b
0619_closer,Closer,Ne-Yo,Now That's What I Call Music! 29,233.82,126,100.0,4|4,R&B,34bb4161-8c39-4fad-8a75-32733b1bb732,025fba84-1092-4168-987c-1a58f874bc9f
0620_closertands,Closer,Tegan and Sara,Heartthrob,212.565,137,100.0,4|4,Pop,5875ea56-9e36-44a6-b7b8-38beb8f4f526,54fb760b-353f-468c-8a86-d46ebf2f8493
0621_clubcanthandleme,Club Can't Handle Me (Sidney Samson remix),Flo Rida feat. David Guetta,Now That's What I Call Club Hits 2,362.375,128,100.0,4|4,Pop,e3afc5af-6f61-4a9d-a805-ec4e63935136,2918f580-989d-4bb2-abb2-e88c04cb94d3
0622_clumsy,Clumsy,Fergie,Now That's What I Call Music! 27,199.806,92,100.0,4|4,Pop,3b26bef1-6828-43cf-8c16-857be12df0a1,d1a1bb0a-a28d-450a-a0d8-a01070a1d2ed
0623_comeongethigher,Come On Get Higher,Matt Nathanson,Some Mad Hope,212.748,92,100.0,4|4,Alternative,cce82c16-f5d8-494d-98f3-76defb311925,7ac008d6-a68a-485b-91e1-f4a5cf7a83d8
0625_complicated,Complicated,Avril Lavigne,The Best of Now That's What I Call Music! 10th Anniversary,243.886,78,100.0,4|4,Alternative,ef82bf7c-dd8b-4bac-85a8-2211376dc3b4,cf572e63-c3ee-450d-99e8-f5a0358c6c09
0626_coolerthanme,Cooler Than Me,Mike Posner,Now That's What I Call Running,213.427,130,100.0,4|4,Pop,da038eee-0d61-48e6-8622-a228e44690ea,68394cb5-4f89-4b82-a311-0ce08fdeccba
0627_cowboyboots,Cowboy Boots,Macklemore & Ryan Lewis,The Heist,258.214,73,100.0,4|4,Hip-Hop,b72d633e-c240-4041-9d0c-5c60cbeb1c39,17a063ec-0b08-4ec6-b63f-9a8dc934c425
0628_crankthatsouljaboy,Crank That (Soulja Boy),Soulja Boy Tell 'Em,Now That's What I Call Music! 26,221.977,70,100.0,4|4,Hip-Hop,6fbf7d06-5ceb-438d-a071-e33077ebcde9,e428ea21-61f7-4d81-801c-d364491ef99c
0629_crush,Crush,David Archuleta,Now That's What I Call Music! 30,207.675,81,100.0,4|4,Pop,fd130e01-da9f-482a-82f7-8e0d83521498,92962899-c549-4647-9730-854e796d43cb
0630_crushcrushcrush,crushcrushcrush,Paramore,Now That's What I Call Music! 27,179.622,137,100.0,4|4,Rock,3e432ee5-7ba8-4b88-bfd9-9ce3e1f1c42f,c2e81b5a-2dbf-4436-b80c-a6a5c9746dff
0631_curiosity,Curiosity,Carly Rae Jepsen,Kiss,213.427,124,100.0,4|4,Pop,ab76e72b-75f1-4949-b56b-175e1eee72d2,be675bac-33bf-4053-95b7-5a486a9283ff
0632_cyclone,Cyclone,Baby Bash feat. T-Pain,Now That's What I Call Music! 26,221.558,78,100.0,4|4,Hip-Hop,3d604136-e3ea-4b25-821e-2f6d2d84d351,5992c3d2-0588-492b-ab00-0a3344744383
0633_dancingmachine,Dancing Machine (Polow remix),The Jackson 5,Now That's What I Call Club Hits,194.891,116,100.0,4|4,Pop,96ba73c4-d68b-4323-a4e9-077e71db6270,471d0c6a-41c3-42b0-8778-da8c7f4c89d1
0634_dangerous,Dangerous,Kardinal Offishall feat. Akon,Now That's What I Call Music! 29,231.598,117,100.0,4|4,Hip-Hop,c6fe4c4e-8fbf-4aa3-a829-77783c5580d6,b2b0c9d6-0e13-44f7-b39c-38bf1e938933
0635_daynnite,Day N Nite (Nightmare),Kid Cudi,Man On The Moon: The End Of Day,220.722,69,100.0,4|4,Hip-Hop,1db1708e-6713-4405-b220-c3c648746b4d,09773455-71dd-4a20-be1f-4bd998541e06
0636_daynnitecrookersremix,Day 'N' Nite,Kid Cudi vs. Crookers,Maximum Hit Music Best of 2009,162.654,130,100.0,4|4,Hip-Hop,d5bdc580-0036-42ab-92fa-f2cd711b8e37,d19e5e3c-3572-44df-97e1-2b8758f378eb
0637_daynniteremix,Day 'n' Night (remix),Kid Cudi vs. Crookers,Ultra Dance 10,253.351,129,100.0,4|4,Hip-Hop,48ccd6c1-fd00-4af9-8c08-360f30d9f301,92bee06a-ec67-43f9-a0e6-b47361447d66
0638_deadandgone,Dead and Gone (radio edit),T.I. feat. Justin Timberlake,Now That's What I Call Music! 31,232.931,67,100.0,4|4,Hip-Hop,6b97ef91-079a-4437-a199-a3a36116a9c4,a852e703-3668-46c9-96c0-84b8f69e99dc
0639_dieinyourarms,Die in Your Arms,Justin Bieber,Believe,237.638,86,100.0,4|4,Pop,79fc8799-b5c4-4fa3-bcbe-88ba6fb6e9f7,e10ac0a5-61f0-4165-92fb-3e483c186ba8
0640_disturbia2,Disturbia,Rihanna,Now That's What I Call Music! 29,236.749,125,100.0,4|4,Hip-Hop,327e3115-b909-410e-856a-977176392573,3e257b25-c31d-45be-baa8-e782f0891fc8
0642_dontconfess,Don't Confess,Tegan and Sara,If It Was You,272.724,57,98.46153846,4|4,Pop,1a4fc406-acd0-4cde-a30a-19d2d8bdb1aa,a65117df-1f77-4da2-8c19-9836ccbb7368
0643_dontrush,Don't Rush,Tegan and Sara,Sainthood,162.288,128,100.0,4|4,Pop,2266fc0a-c213-4cd4-9b51-4069319596b2,3d2e53ef-13b2-42c2-ab74-54102544ff30
0644_dontsayaword,Don't Say a Word,Ellie Goulding,Halcyon,247.756,125,100.0,4|4,Pop,decd5ca6-3c34-4696-a64c-c2084cead91c,993514f0-7c1d-418f-9393-127ef38462f7
0645_dontstopthemusic,Don't Stop the Music,Rihanna,Now That's What I Call Music! 27,265.43,123,100.0,4|4,Pop,4c0566be-d3d9-42b2-964d-cf349972123b,889de990-e57b-41c8-a999-4ab9f51eebb4
0647_dontthinkidontthinkaboutit,Don't Think I Don't Think About It,Darius Rucker,Now That's What I Call Music! 29,181.923,75,100.0,4|4,Country,76730b05-6d37-434a-bd43-68001732691f,95ed0a1a-6b71-42b2-a23d-e54ab1b3910d
0648_donttrustme,Don't Trust Me,3OH!3,Now That's What I Call Music! 31,192.355,130,100.0,4|4,Pop,b4b2cf13-ee9f-42d1-b8d2-cd7b30c01d2c,8c71c6d4-ee51-4be1-8b74-22f81282cfe4
0649_down,Down,Jay Sean feat. Lil Wayne,Now That's What I Call Music! 32,212.277,132,100.0,4|4,R&B,40fb397c-cc9a-46c0-8068-b0e311b6de41,7b827a45-c815-4952-b4e3-d34df920a1c5
0650_downlilwayne,Down,Jay Sean feat. Lil Wayne,Now That's What I Call Music! 32,207.571,132,100.0,4|4,Pop,40fb397c-cc9a-46c0-8068-b0e311b6de41,6d2d00a1-fd5c-442d-b5f9-e7ebe2efd272
0651_doyouremember,Do You Remember,Jay Sean feat. Sean Paul & Lil Jon,Now That's What I Call Music! 75,208.12,126,100.0,4|4,R&B,16ecd469-8084-45c0-89ea-cb68b9312f1e,d5f7ee0d-a988-4b69-80bd-dd23b516e7c1
0652_drovemewild,Drove Me Wild,Tegan and Sara,Heartthrob,229.585,129,100.0,4|4,Pop,75c096e9-6892-4cd9-87aa-5b4879d57354,2cb85307-3b32-42f4-8f29-14a045cf7f3d
0653_dynamite,Dynamite,Taio Cruz,Ultra Dance 12,354.401,123,100.0,4|4,Pop,825ade50-1d82-4366-93d3-39c2461b1e75,a5957d4f-69a3-4168-8548-f254f7d0ef9d
0654_dynamitemixinmarc,Dynamite,Taio Cruz,Now That's What I Call 21st Century,198.289,120,100.0,4|4,Pop,1c72a1d0-433a-4e23-9e1b-409e298cb9d7,f5c8abfd-3b0f-4ab6-91a5-5da3390b646e
0655_earthquakey,Earthquakey People (The Sequel),Steve Aoki feat. Rivers Cuomo,Ultra Dance 13,262.841,128,100.0,4|4,Dance/Electronic,fb4eb4e2-50ea-4cd1-bb55-f79c31f63df8,8f4cefc2-d1af-4b55-8d2e-76aa25a56d46
0657_enursbonfire,Enur's Bonfire Remix (Lumidee remix),Enur feat. Natasja,Ultra Dance 10,171.569,129,100.0,4|4,Hip-Hop,d61b9d0d-0c2c-41f6-8ce7-5a2d7af595d7,c7a31896-ddeb-4f4d-828f-53a040c45077
0658_evacuatethedancefloor,Evacuate the Dancefloor (radio edit),Cascada,Now That's What I Call Club Hits 2,205.479,127,100.0,4|4,Pop,ff60756f-4f2f-4479-bb57-e7f60a44e7c8,03458d0c-a5b5-47a6-b56b-ab74c7247dfb
0659_everybody,Everybody (radio edit),Keith Urban,Greatest Hits: 18 Kids,235.311,94,100.0,4|4,Country,376064d2-da2c-4709-aa6e-96431fc1b116,c3e3f23d-7318-4b7b-9a58-2b0f6da9adf8
0660_everymorning,Every Morning (extended mix),Basshunter,Ultra Dance 11,255.573,145,100.0,4|4,Dance/Electronic,fdd19034-51c8-48e9-90d1-9ee767a5e1e4,34f982bd-3d90-4b1d-92c6-cee2785d6036
0661_everythingaboutyou,Everything About You,One Direction,Up All Night,216.068,130,99.13043478,4|4,Pop,3482d273-30cb-40d9-a338-476226621397,9270a3f1-ea05-4efe-94ab-0d8b975d5026
0662_everytimewetouch,Everytime We Touch,David Guetta & Chris Willis feat. Steve Angello & Sebastian Ingrosso,Ultra Dance 10,290.241,129,100.0,4|4,Dance/Electronic,5c2afc69-53a6-4f6c-9ffb-6ff710d80489,2955d8d8-cc18-44bc-a63e-ff8e2f430ca6
0663_explosions,Explosions,Ellie Goulding,Halcyon,244.226,96,100.0,4|4,Pop,f7510d56-3351-43df-aec9-7f36f676604f,aabd652d-42a7-4704-8a99-97d5a5c7ecf4
0664_eyesextendedmix,Eyes (Extended Mix),Kaskade,Ultra Dance 13,386.716,128,100.0,4|4,Dance/Electronic,39e210bb-b978-44b8-9435-4086ecd881c5,931acc44-39d5-48fc-a9fd-fedd28016115
0665_fall,Fall,Justin Bieber,Believe,248.749,83,100.0,4|4,Pop,83e599f5-44b1-4cd9-a677-caf6aa1047cd,dcb70820-4518-4596-b093-116957421660
0666_fallin,Fallin',Alicia Keys,The Best of Now That's What I Call Music! 10th Anniversary,195.047,96,0.0,6|8,R&B,8c3714d2-3213-433b-9a50-6c8a6c5f9672,f00eb6a4-c652-4af9-893e-4fffb478d9e1
0668_fallinganthem,Falling Anthem,Bad Boy Bill feat. Alyssa Palmer,Now That's What I Call Club Hits,262.841,128,100.0,4|4,Dance/Electronic,7a39ea51-b384-4421-b1de-9ab8a1f0914f,c866ee90-1038-4463-8b95-69c8bdd4d3e0
0669_fastforwardffwd,Fast Forward,Jaicko,Now That's What I Call Music! 33,208.538,125,100.0,4|4,Pop,b707fc70-3fce-4951-931a-8402ef83f0b3,8fc4ecf7-86c8-4b06-a2f3-3211c597d0df
0670_fearless,Fearless,Taylor Swift,Now That's What I Call Music! 33,251.808,100,98.96907216,4|4,Pop,882a8c40-b184-446d-8510-88460a6a6f11,3da9fb80-5c94-48e3-aa2a-40659dd5c3ed
0671_feedback,Feedback,Janet Jackson,"Promo Only: Urban Club, February 2008 (disc 1)",235.284,115,100.0,4|4,Pop,7517c5e5-1622-4702-b0ce-36ba576ee1a4,ac8dc058-e138-41c3-83e2-0c44522f8a9d
0672_feelitinmybones,Feel It in My Bones (extended mix),Tiësto ft. Tegan and Sara,Ultra Dance 11,415.24,130,100.0,4|4,Pop,34fc3097-002e-40dd-9ce5-a22fab3ac0a8,1fc9c799-7aff-4c2f-b7ca-44dd0463621d
0673_feelsliketonight,Feels Like Tonight,Daughtry,Now That's What I Call Music! 28,237.481,131,100.0,4|4,Pop,40562e51-749e-457e-ae95-ba7e55bc9d76,729a917e-df73-460d-9af4-351c99c76137
0674_feelsocloseextendedmix,Feel So Close (extended mix),Calvin Harris,Ultra Dance 13,270.345,128,100.0,4|4,Pop,116f1ddc-f5d6-4f79-b022-df2c7aefe488,8f55fcf9-81a9-4c5e-9261-3f1fa776a9c6
0676_figure8,Figure 8,Ellie Goulding,Halcyon,247.782,74,100.0,4|4,Pop,6f5d72e7-7301-4f7c-9b55-5885f0a7c097,1a5ced7c-1877-40e6-b1cb-44747bb639f4
0677_fireburning,Fire Burning,Sean Kingston,Pure... Dance Party,235.128,123,100.0,4|4,Hip-Hop,ae35b185-ba5b-4b01-830a-a89723d0138c,0025fe09-0938-4509-962a-cd7ef40d984b
0678_fireflies,Fireflies,Owl City,Now That's What I Call Music! 33,225.376,90,100.0,4|4,Pop,059a2012-0bcf-4ef3-b550-69448247d1da,386a63b5-6791-470e-a3c9-556c6250c9fd
0679_firsttime,First Time,Lifehouse,Now That's What I Call Music! 26,201.793,130,100.0,4|4,Alternative,f66f7f35-1d8c-46b2-93dc-0dcf511b331b,b111d376-6bd2-4ce5-a2b7-cc77666a4f0b
0680_fixaheart,Fix a Heart,Demi Lovato,Unbroken,193.348,80,0.0,6|8,Pop,55d8d929-fa13-4550-ae64-4954747ec6c1,37fe9567-c647-4712-9447-1555b2c32b38
0681_flashinglights,Flashing Lights,Kanye West,Mastermix: Pro Disc 91,237.847,90,100.0,4|4,Hip-Hop,078c6b81-8e6c-4403-accf-c634b742143c,5722a5f7-3c41-410c-9ced-fc4ef475828b
0682_forever,Forever,Chris Brown,Now That's What I Call Music! 29,276.437,120,100.0,4|4,Pop,0b17aff1-0446-4a8e-b437-76c6bd1b43c0,7782e877-2bbc-447d-8595-731a6a75a2ea
0683_foreverextendedmix,Forever (extended mix),Wolfgang Gartner feat. will.i.am,Ultra Dance 13,225.323,128,100.0,4|4,Dance/Electronic,9957ae58-b99f-4c59-8cd2-c9392d447180,2a453c60-5565-4be8-8bf5-d605df3461b0
0685_forgottolaugh,Forgot to Laugh,Bridgit Mendler,Hello My Name Is...,190.211,91,98.5915493,4|4,Pop,886ddee8-1100-4ea8-a57f-aa38c9504876,57509e44-a208-4085-920a-af5a9c21024c
0686_fortheloveofadaughter,For the Love of a Daughter,Demi Lovato,Unbroken,240.435,115,100.0,4|4,Pop,ab93bf0a-6460-4a20-9cd3-a39bbe574eb9,041e77f4-2e86-4062-8422-b34d0cc1b2ab
0687_getouttamyway,Get Outta My Way (SDP extended mix),Kylie Minogue,Now That's What I Call Club Hits 2,339.524,128,99.44751381,4|4,Pop,9400072d-0532-467a-886c-ef13450e5438,fbe62c8d-139e-4787-8ac7-7a7680d489f5
0688_getthepartystarted,Get the Party Started,P!nk,The Best of Now That's What I Call Music! 10th Anniversary,191.387,129,100.0,4|4,Pop,ef96f0f7-b26b-421e-a0e3-b9fdb45cd500,7f293c81-1418-42cf-9be4-41f0a63ad87c
0689_gettinoveryou,Gettin' Over You (Sidney Samson remix),David Guetta & Chris Willis feat. Fergie & LMFAO,Now That's What I Call Club Hits 2,317.902,130,100.0,4|4,Dance/Electronic,6a89bbc2-2ec8-45d1-8308-40b9d5973edf,b9428aa9-4e31-421a-84fb-bc788a9f1904
0690_givemeeverything,Give Me Everything,"Pitbull feat. Ne-Yo, Afrojack & Nayer",Pump It Up: The Ultimate Dance Workout,225.323,128,100.0,4|4,Pop,2edcede8-3f7b-4c40-a14e-acfc14d727d9,06f6f484-daeb-4458-824e-372fa821667e
0691_givesyouhell,Gives You Hell,The All-American Rejects,Now That's What I Call Music! 30,211.911,100,100.0,4|4,Pop,6a334e04-e8f2-4411-bf1d-a0acbffc55d9,5a1b5ba3-6c7f-4abc-9f86-0b0c2dd07b49
0692_giveyourheartabreakdos,Give Your Heart a Break,Demi Lovato,Unbroken,205.662,123,100.0,4|4,Pop,385af599-43a9-47fd-96cc-92de8b13f59f,d39e7c4b-6e71-434d-9dbf-d35c2695a2cb
0693_gold,Gold,Macklemore & Ryan Lewis,The Heist,251.86,86,100.0,4|4,Hip-Hop,ea09d32c-aa00-402c-9ee0-49b8b12ef7d5,d2301d9d-aeca-4b54-93a8-c1ec7828f341
0695_goodbyegoodbye,"Goodbye, Goodbye",Tegan and Sara,Heartthrob,206.473,135,100.0,4|4,Pop,9ec8fe62-7cf2-4736-9dd9-c141c96a34ec,40c7b687-d611-4414-9e77-e9278f4672ec
0696_goodgirlsgobad,Good Girls Go Bad,Cobra Starship,Now That's What I Call Music! 32,195.414,120,100.0,4|4,Pop,c5ca0c3a-2f17-44ef-9bdc-2dd12f3c7c85,613f456b-5ba9-4c0d-bff4-96250f6d35b0
0697_goodlife,Good Life (Demolition Crew remix),OneRepublic,Ultra Dance 13,219.676,128,100.0,4|4,Pop,04e1ad51-7a01-49e6-be3d-25524fb96ca5,659d3af0-075e-4e17-a54a-d16bcc9c55a4
0698_goodtime,Good Time,Carly Rae Jepsen with Owl City,Kiss,205.427,126,100.0,4|4,Pop,47094556-37b5-4302-9e67-3bbbefbfdb1f,462d1088-e142-47f3-917a-be8cfbad897e
0699_gotmoney,Got Money,Lil Wayne feat. T-Pain,Now That's What I Call Music! 29,244.958,82,100.0,4|4,Hip-Hop,f41fefd3-3c52-4220-9c90-e2203bf10557,d8d8ae24-eb2c-43eb-9991-a0afb9708344
0700_gottabesomebody,Gotta Be Somebody,Nickelback,Now That's What I Call Music! 30,250.396,116,100.0,4|4,Alternative,f351f1f1-d99d-4a55-803b-666ebce0da48,8a75e856-4a7e-4676-9509-d397593a51e5
0701_gottabeyou,Gotta Be You,One Direction,Up All Night,242.082,85,100.0,4|4,Pop,d41b48ce-d502-474d-ac26-42bb55c65f59,ca21294d-3f93-4648-8bbd-346dba31ee33
0702_greenlight,Green Light,John Legend,Now That's What I Call Music! 30,232.931,155,100.0,4|4,Pop,804c13a2-4d20-4100-a634-9f2763ae1372,664f01ac-db07-4813-940b-90421d0313b3
0704_guitarstringweddingring,Guitar String / Wedding Ring,Carly Rae Jepsen,Kiss,207.074,124,100.0,4|4,Pop,de841b4f-4672-49d2-aa5f-3fe969f5882e,8c150854-7fa3-4851-a327-e3060f8e0874
0705_haditall,Had It All,Katharine McPhee,Now That's What I Call Music! 32,184.642,75,100.0,4|4,Pop,96dbfbe8-e14a-4376-8bf7-1b34581f06e1,3b3b263b-7634-4471-9c0b-11433f192739
0706_halcyon,Halcyon,Ellie Goulding,Halcyon,205.009,120,100.0,4|4,Pop,9500e485-88cf-4bb1-b0d1-33106af9f6c1,66ba85bd-93b6-4c40-82a9-2f6a53c9a4a4
0707_halfwaygone,Halfway Gone,Lifehouse,Now That's What I Call Music! 34,193.505,125,100.0,4|4,Alternative,aeda937b-51dd-4f7f-9312-c10f016f2f3c,a286f12f-8215-4dce-aafe-d8971f6b1519
0708_haloradioedit,Halo,Beyoncé,Now That's What I Call Music! 31,223.938,80,100.0,4|4,Pop,f13db9d7-1c07-4e24-b8c8-4026e511b788,d31ceb2e-f49a-417a-b869-c3a29e1e33d4
0709_hangingon,Hanging On,Ellie Goulding,Halcyon,202.107,70,100.0,4|4,Pop,935db662-04fd-4979-a298-d3a5146a5284,a7944aff-e000-433e-aa08-037e47241e28
0710_hardjeezy,Hard,Rihanna feat. Young Jeezy,Now That's What I Call Music! 33,249.533,91,100.0,4|4,Hip-Hop,eede8a6b-0834-4698-b384-6ea297628b5c,dbe09476-fe99-481b-84f1-7ae9a5ba7ada
0711_heartheartheartbreak,Heart Heart Heartbreak,Boys Like Girls,Now That's What I Call Music! 34,203.963,130,100.0,4|4,Alternative,f6027262-3f77-48e6-9167-a209e6b091cb,fdff4944-d870-47f5-98b7-76c06498de52
0712_heartless,Heartless,Kanye West,Now That's What I Call Music! 30,208.8,88,98.70129870000001,4|4,Hip-Hop,986077d0-162b-43b3-b8ff-514cfd774eba,9c33667a-41e3-4ba1-92df-3af86f90c85b
